,index,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,home_field,angle,layup,seconds_remaining_accuracy,shot_distance_accuracy,minutes_remaining_accuracy,period_accuracy,shot_type_accuracy,action_type_accuracy,lat_accuracy,lon_accuracy,angle_accuracy,season_accuracy
1953,12032,Jump Shot,Jump Shot,436,20700406,33.8553,112,189,-118.1578,7,4,0,2007-08,10,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2007-12-25,LAL vs. PHX,PHX,12033,1,4248.0,0,0.45085470085470086,0.35744941753525444,0.46996466431095407,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.3424657534246575,0.4423076923076923,0.0,0.45374220374220375
1954,12033,Jump Shot,Jump Shot,460,20700406,33.8293,16,215,-118.2538,4,4,0,2007-08,39,21,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2007-12-25,LAL vs. PHX,PHX,12034,1,16521.0,0,0.3896457765667575,0.4503105590062112,0.4659661946094107,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.49612403100775193,0.4266666666666667,0.3333333333333333,0.45374220374220375
1955,12040,Jump Shot,Jump Shot,66,20700432,33.7683,36,276,-118.2338,5,1,0,2007-08,4,27,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2007-12-28,LAL vs. UTA,UTA,12041,1,6702.0,0,0.44375,0.4318181818181818,0.4514093395035759,0.45344187375035705,0.4773477939364062,0.7471116816431322,0.43243243243243246,0.4444444444444444,0.46095829636202307,0.45374220374220375
1956,12045,Layup Shot,Layup,211,20700432,34.0443,0,0,-118.2698,5,2,0,2007-08,7,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2007-12-28,LAL vs. UTA,UTA,12046,1,244.0,0,0.4745762711864407,0.46179401993355484,0.4549499443826474,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.45132743362831856,0.39285714285714285,0.0,0.45374220374220375
1957,12055,Jump Shot,Jump Shot,10,20700448,33.9723,135,72,-118.1348,10,1,0,2007-08,41,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12056,0,3695.0,0,0.4720194647201946,0.3141509433962264,0.4522425249169435,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.4845360824742268,0.125,0.46095829636202307,0.45374220374220375
1958,12063,Jump Shot,Jump Shot,179,20700448,33.9223,149,122,-118.1208,7,2,0,2007-08,2,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12064,0,6360.0,0,0.3217286914765906,0.0,0.3805418719211823,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.0,0.5,0.0,0.45374220374220375
1959,12068,Jump Shot,Jump Shot,270,20700448,34.0193,166,25,-118.1038,1,2,0,2007-08,2,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12069,0,5639.0,0,0.43710021321961623,0.400836820083682,0.48187633262260127,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.44776119402985076,0.35,0.0,0.45374220374220375
1960,12069,Jump Shot,Jump Shot,273,20700448,33.8303,153,214,-118.1168,0,2,0,2007-08,35,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12070,0,352.0,0,0.4657534246575342,0.36952714535901926,0.48187633262260127,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.2727272727272727,0.5,0.5,0.45374220374220375
1961,12070,Jump Shot,Jump Shot,287,20700448,33.8633,-174,181,-118.4438,11,3,0,2007-08,30,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12071,0,7499.0,0,0.4657534246575342,0.35744941753525444,0.46996466431095407,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.3235294117647059,0.4307692307692308,0.46095829636202307,0.45374220374220375
1962,12071,Jump Shot,Jump Shot,309,20700448,34.0043,57,40,-118.2128,8,3,0,2007-08,36,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12072,0,12296.0,0,0.4097560975609756,0.3642121931908155,0.4659661946094107,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.358974358974359,0.3582089552238806,0.46095829636202307,0.45374220374220375
1963,12077,Jump Shot,Jump Shot,470,20700448,33.8013,-107,243,-118.3768,6,4,0,2007-08,39,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2007-12-30,LAL vs. BOS,BOS,12078,0,0.0,1,0.4693396226415094,0.634765625,0.3805418719211823,0.4137018037398643,0.4773477939364062,0.9766536964980544,0.6155655334616207,0.6207576089336545,0.46095829636202307,0.45374220374220375
1964,12090,Turnaround Jump Shot,Jump Shot,12,20700497,33.9583,-75,86,-118.3448,10,1,0,2007-08,35,11,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2008-01-06,LAL vs. IND,IND,12091,1,4539.0,0,0.3896457765667575,0.39778449144008055,0.4522425249169435,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.5625,0.3162393162393162,0.0,0.45374220374220375
1965,12091,Layup Shot,Layup,24,20700497,34.0443,0,0,-118.2698,9,1,0,2007-08,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-06,LAL vs. IND,IND,12092,1,4905.0,0,0.45368171021377673,0.29777777777777775,0.4522425249169435,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.3888888888888889,0.39344262295081966,0.375,0.45374220374220375
1966,12093,Jump Shot,Jump Shot,103,20700497,33.9373,-71,107,-118.3408,2,1,0,2007-08,56,12,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2008-01-06,LAL vs. IND,IND,12094,1,12432.0,0,0.44080604534005036,0.3893877551020408,0.4472295514511873,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.4166666666666667,0.5833333333333334,1.0,0.45374220374220375
1967,12097,Jump Shot,Jump Shot,224,20700497,33.9683,174,76,-118.0958,4,2,0,2007-08,59,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-06,LAL vs. IND,IND,12098,0,0.0,0,0.4935064935064935,0.46179401993355484,0.4522425249169435,0.46567164179104475,0.4773477939364062,0.5982042648709316,0.6155655334616207,0.39285714285714285,0.46095829636202307,0.45374220374220375
1968,12102,Jump Shot,Jump Shot,335,20700497,33.7943,-72,250,-118.3418,6,3,0,2007-08,27,26,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-06,LAL vs. IND,IND,12103,0,12622.0,0,0.44375,0.35744941753525444,0.4659661946094107,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.358974358974359,0.41025641025641024,0.5,0.45374220374220375
1969,12114,Driving Reverse Layup Shot,Layup,97,20700504,34.0443,0,0,-118.2698,2,1,0,2007-08,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-08,LAL @ MEM,MEM,12115,0,17971.0,0,0.42720763723150357,0.39778449144008055,0.4522425249169435,0.4137018037398643,0.4773477939364062,0.5982042648709316,0.5212765957446809,0.2857142857142857,0.46095829636202307,0.45374220374220375
1970,12117,Layup Shot,Layup,118,20700504,34.0443,0,0,-118.2698,11,2,0,2007-08,47,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-08,LAL @ MEM,MEM,12118,0,18000.0,0,0.44522144522144524,0.3893877551020408,0.4472295514511873,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.6155655334616207,0.32786885245901637,0.0,0.45374220374220375
1971,12121,Fadeaway Jump Shot,Jump Shot,247,20700504,33.8583,-3,186,-118.2728,0,2,0,2007-08,1,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-08,LAL @ MEM,MEM,12122,1,12347.0,0,0.3896457765667575,0.36952714535901926,0.4659661946094107,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.3958333333333333,0.4266666666666667,1.0,0.45374220374220375
1972,12124,Alley Oop Dunk Shot,Dunk,299,20700504,34.0443,0,0,-118.2698,6,3,0,2007-08,45,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-08,LAL @ MEM,MEM,12125,1,14604.0,0,0.45368171021377673,0.4346846846846847,0.4472295514511873,0.46567164179104475,0.4773477939364062,0.7368421052631579,0.49612403100775193,0.3829787234042553,0.5,0.45374220374220375
1973,12132,Jump Shot,Jump Shot,10,20700515,33.9633,135,81,-118.1348,10,1,0,2007-08,30,15,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2008-01-09,LAL @ NOH,NOH,12133,1,4976.0,0,0.4786729857819905,0.36952714535901926,0.46996466431095407,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.32978723404255317,0.3333333333333333,1.0,0.45374220374220375
1974,12136,Layup Shot,Layup,52,20700515,34.0443,0,0,-118.2698,4,1,0,2007-08,49,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-09,LAL @ NOH,NOH,12137,1,15279.0,0,0.45368171021377673,0.41644562334217505,0.48187633262260127,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.5,0.32786885245901637,1.0,0.45374220374220375
1975,12140,Jump Shot,Jump Shot,238,20700515,33.7843,-25,260,-118.2948,10,3,0,2007-08,52,26,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-09,LAL @ NOH,NOH,12141,1,17546.0,0,0.4453125,0.400836820083682,0.3805418719211823,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.4251497005988024,0.39285714285714285,0.25,0.45374220374220375
1976,12142,Jump Shot,Jump Shot,261,20700515,34.0163,164,28,-118.1058,7,3,0,2007-08,38,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-09,LAL @ NOH,NOH,12143,0,0.0,1,0.3896457765667575,0.634765625,0.4549499443826474,0.46567164179104475,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,1.0,0.45374220374220375
1977,12143,Driving Layup Shot,Layup,267,20700515,34.0443,0,0,-118.2698,6,3,0,2007-08,42,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-09,LAL @ NOH,NOH,12144,0,14993.0,0,0.4935064935064935,0.41644562334217505,0.47974413646055436,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.4368932038834951,0.4142857142857143,1.0,0.45374220374220375
1978,12153,Jump Shot,Jump Shot,77,20700531,33.7973,-87,247,-118.3568,3,1,0,2007-08,32,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-11,LAL vs. MIL,MIL,12154,0,10442.0,0,0.47101449275362317,0.4232488822652757,0.43453401943967984,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.3409090909090909,0.30158730158730157,1.0,0.45374220374220375
1979,12162,Jump Shot,Jump Shot,293,20700531,33.8993,-141,145,-118.4108,11,3,0,2007-08,24,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-11,LAL vs. MIL,MIL,12163,0,5892.0,0,0.4343675417661098,0.400836820083682,0.4514093395035759,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.40119760479041916,0.48484848484848486,0.0,0.45374220374220375
1980,12169,Fadeaway Jump Shot,Jump Shot,454,20700531,33.8663,38,178,-118.2318,5,4,0,2007-08,15,18,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-11,LAL vs. MIL,MIL,12170,0,0.0,1,0.43467336683417085,0.634765625,0.3805418719211823,0.44285714285714284,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.46095829636202307,0.45374220374220375
1981,12192,Jump Shot,Jump Shot,318,20700546,33.8173,-145,227,-118.4148,2,3,0,2007-08,41,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-13,LAL vs. MEM,MEM,12193,0,14872.0,0,0.48,0.35744941753525444,0.4522425249169435,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.4375,0.2222222222222222,0.0,0.45374220374220375
1982,12195,Jump Shot,Jump Shot,422,20700546,33.8893,135,155,-118.1348,4,4,0,2007-08,27,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-13,LAL vs. MEM,MEM,12196,0,14500.0,0,0.3799212598425197,0.3642121931908155,0.44724674232870953,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.42990654205607476,0.2857142857142857,0.0,0.45374220374220375
1983,12205,Jump Shot,Jump Shot,62,20700553,33.9403,-48,104,-118.3178,5,1,0,2007-08,36,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12206,1,6228.0,0,0.47101449275362317,0.41475826972010177,0.44724674232870953,0.46567164179104475,0.4773477939364062,0.5982042648709316,0.37894736842105264,0.421875,0.5,0.45374220374220375
1984,12208,Layup Shot,Layup,116,20700553,34.0443,0,0,-118.2698,0,1,0,2007-08,26,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12209,1,11635.0,0,0.44522144522144524,0.4503105590062112,0.4522425249169435,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.37777777777777777,0.30158730158730157,0.25,0.45374220374220375
1985,12213,Jump Shot,Jump Shot,234,20700553,33.8943,-115,150,-118.3848,1,2,0,2007-08,59,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12214,1,0.0,1,0.42857142857142855,0.634765625,0.3805418719211823,0.4488021295474712,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.46095829636202307,0.45374220374220375
1986,12227,Jump Shot,Jump Shot,358,20700553,33.7993,-80,245,-118.3498,1,3,0,2007-08,7,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12228,1,5643.0,0,0.4822888283378747,0.3141509433962264,0.4549499443826474,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.27631578947368424,0.4470588235294118,0.6,0.45374220374220375
1987,12232,Fadeaway Jump Shot,Jump Shot,468,20700553,33.9213,15,123,-118.2548,2,4,0,2007-08,44,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12233,1,6610.0,0,0.4617283950617284,0.35744941753525444,0.4522425249169435,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.3090909090909091,0.375,0.6666666666666666,0.45374220374220375
1988,12237,Layup Shot,Layup,518,20700553,34.0443,0,0,-118.2698,3,5,0,2007-08,32,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12238,1,13716.0,0,0.4097560975609756,0.4269547325102881,0.48187633262260127,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.4383561643835616,0.48148148148148145,0.0,0.45374220374220375
1989,12241,Jump Shot,Jump Shot,554,20700553,33.9123,-122,132,-118.3918,0,5,0,2007-08,4,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-14,LAL @ SEA,SEA,12242,1,0.0,1,0.437219730941704,0.634765625,0.4472295514511873,0.4488021295474712,0.4773477939364062,0.6366366366366366,0.6155655334616207,0.6207576089336545,0.0,0.45374220374220375
1990,12244,Fadeaway Jump Shot,Jump Shot,61,20700572,33.9553,103,89,-118.1668,5,1,0,2007-08,5,13,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2008-01-17,LAL vs. PHX,PHX,12245,1,16076.0,0,0.4668192219679634,0.47318611987381703,0.4522425249169435,0.45344187375035705,0.4773477939364062,0.46153846153846156,0.4251497005988024,0.2,0.3333333333333333,0.45374220374220375
1991,12246,Jump Shot,Jump Shot,82,20700572,33.9833,140,61,-118.1298,2,1,0,2007-08,24,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2008-01-17,LAL vs. PHX,PHX,12247,1,172.0,0,0.3896457765667575,0.3905579399141631,0.4472295514511873,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.40404040404040403,0.4647887323943662,0.0,0.45374220374220375
1992,12250,Jump Shot,Jump Shot,126,20700572,33.8043,77,240,-118.1928,10,2,0,2007-08,10,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-17,LAL vs. PHX,PHX,12251,1,6444.0,0,0.40850277264325324,0.35744941753525444,0.4659661946094107,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.27941176470588236,0.4639175257731959,0.6666666666666666,0.45374220374220375
1993,12286,Jump Shot,Jump Shot,257,20700618,33.8863,77,158,-118.1928,8,3,0,2007-08,38,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-23,LAL @ SAS,SAS,12287,0,17714.0,0,0.4343675417661098,0.3642121931908155,0.4659661946094107,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.47593582887700536,0.4,0.25,0.45374220374220375
1994,12291,Driving Layup Shot,Layup,322,20700618,34.0453,8,-1,-118.2618,0,3,0,2007-08,29,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-23,LAL @ SAS,SAS,12292,0,10232.0,0,0.44562899786780386,0.3642121931908155,0.4549499443826474,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.3968253968253968,0.4423076923076923,0.3333333333333333,0.45374220374220375
1995,12303,Jump Shot,Jump Shot,182,20700633,34.0413,235,3,-118.0348,6,2,0,2007-08,25,23,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2008-01-25,LAL @ DAL,DAL,12304,0,9244.0,0,0.4288888888888889,0.35744941753525444,0.3805418719211823,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.35,0.4473684210526316,0.46095829636202307,0.45374220374220375
1996,12316,Driving Layup Shot,Layup,509,20700633,34.0443,0,0,-118.2698,0,4,0,2007-08,21,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-25,LAL @ DAL,DAL,12317,0,5239.0,0,0.4375,0.3141509433962264,0.44724674232870953,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.3162393162393162,0.3875,0.0,0.45374220374220375
1997,12319,Driving Reverse Layup Shot,Layup,85,20700643,34.0443,0,0,-118.2698,2,1,0,2007-08,58,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-27,LAL vs. CLE,CLE,12320,0,17647.0,0,0.40850277264325324,0.41644562334217505,0.42347600518806744,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.47593582887700536,0.5185185185185185,0.3333333333333333,0.45374220374220375
1998,12322,Driving Layup Shot,Layup,227,20700643,34.0443,0,0,-118.2698,1,2,0,2007-08,13,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-27,LAL vs. CLE,CLE,12323,0,532.0,0,0.45368171021377673,0.3905579399141631,0.4522425249169435,0.45344187375035705,0.4773477939364062,0.5982042648709316,0.4251497005988024,0.3875,1.0,0.45374220374220375
1999,12327,Jump Shot,Jump Shot,322,20700643,33.8633,54,181,-118.2158,3,3,0,2007-08,51,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-27,LAL vs. CLE,CLE,12328,0,2841.0,0,0.4244604316546763,0.3905579399141631,0.47974413646055436,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.43902439024390244,0.4470588235294118,0.0,0.45374220374220375
2000,12332,Driving Layup Shot,Layup,395,20700643,34.0443,0,0,-118.2698,9,4,0,2007-08,53,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-27,LAL vs. CLE,CLE,12333,0,12173.0,0,0.44155844155844154,0.3642121931908155,0.4659661946094107,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.42857142857142855,0.41237113402061853,1.0,0.45374220374220375
2001,12333,Jump Shot,Jump Shot,398,20700643,33.9573,161,87,-118.1088,9,4,0,2007-08,36,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-27,LAL vs. CLE,CLE,12334,0,4699.0,0,0.4935064935064935,0.3642121931908155,0.4522425249169435,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.36666666666666664,0.4647887323943662,1.0,0.45374220374220375
2002,12334,Fadeaway Jump Shot,Jump Shot,433,20700643,34.0583,210,-14,-118.0598,6,4,0,2007-08,33,21,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-27,LAL vs. CLE,CLE,12335,0,14130.0,0,0.3217286914765906,0.3642121931908155,0.4522425249169435,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.45098039215686275,0.4222222222222222,0.0,0.45374220374220375
2003,12351,Layup Shot,Layup,334,20700664,34.0443,0,0,-118.2698,3,3,0,2007-08,40,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-01-29,LAL vs. NYK,NYK,12352,0,451.0,0,0.4244604316546763,0.41644562334217505,0.4549499443826474,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.4251497005988024,0.4423076923076923,0.0,0.45374220374220375
2004,12357,Jump Shot,Jump Shot,443,20700664,34.0293,163,15,-118.1068,5,4,0,2007-08,6,16,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-29,LAL vs. NYK,NYK,12358,0,13834.0,0,0.40850277264325324,0.3642121931908155,0.3805418719211823,0.4488021295474712,0.32926829268292684,0.3269133619600909,0.40816326530612246,0.2857142857142857,0.46095829636202307,0.45374220374220375
2005,12363,Jump Shot,Jump Shot,131,20700675,33.9243,-176,120,-118.4458,9,2,0,2007-08,40,21,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-31,LAL @ DET,DET,12364,0,5966.0,0,0.4573643410852713,0.39778449144008055,0.44724674232870953,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.36,0.35,0.3333333333333333,0.45374220374220375
2006,12375,Jump Shot,Jump Shot,357,20700675,33.9703,171,74,-118.0988,11,4,0,2007-08,19,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-01-31,LAL @ DET,DET,12376,0,17145.0,0,0.40848214285714285,0.4269547325102881,0.44724674232870953,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.47368421052631576,0.45569620253164556,0.5,0.45374220374220375
2007,12395,Jump Shot,Jump Shot,179,20700679,33.8703,115,174,-118.1548,2,2,0,2007-08,43,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-02-01,LAL @ TOR,TOR,12396,1,72.0,0,0.45085470085470086,0.3813387423935091,0.47974413646055436,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.45517241379310347,0.23809523809523808,0.0,0.45374220374220375
2008,12401,Driving Dunk Shot,Dunk,266,20700679,34.0443,0,0,-118.2698,6,3,0,2007-08,6,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-02-01,LAL @ TOR,TOR,12402,1,0.0,1,0.44472361809045224,0.634765625,0.43453401943967984,0.45344187375035705,0.4773477939364062,0.9820359281437125,0.6155655334616207,0.6207576089336545,0.6,0.45374220374220375
2009,12405,Jump Shot,Jump Shot,331,20700679,33.8473,-110,197,-118.3798,11,4,0,2007-08,25,22,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-02-01,LAL @ TOR,TOR,12406,1,5569.0,0,0.44715447154471544,0.35744941753525444,0.4522425249169435,0.45344187375035705,0.32926829268292684,0.3269133619600909,0.3645833333333333,0.4470588235294118,0.16666666666666666,0.45374220374220375
2010,12407,Jump Shot,Jump Shot,353,20700679,33.8193,-143,225,-118.4128,8,4,0,2007-08,13,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-02-01,LAL @ TOR,TOR,12408,1,6008.0,0,0.41794871794871796,0.3905579399141631,0.47974413646055436,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.5625,0.46551724137931033,1.0,0.45374220374220375
2011,12409,Driving Slam Dunk Shot,Dunk,398,20700679,34.0443,0,0,-118.2698,4,4,0,2007-08,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-02-01,LAL @ TOR,TOR,12410,1,1392.0,0,0.40848214285714285,0.3642121931908155,0.43453401943967984,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.4,0.45454545454545453,0.2,0.45374220374220375
2012,12412,Fadeaway Jump Shot,Jump Shot,17,20700696,34.0803,-184,-36,-118.4538,10,1,0,2007-08,35,18,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-02-03,LAL @ WAS,WAS,12413,1,13458.0,0,0.45931758530183725,0.41644562334217505,0.4522425249169435,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.42990654205607476,0.37777777777777777,0.3333333333333333,0.45374220374220375
2013,12416,Jump Shot,Jump Shot,64,20700696,34.0683,159,-24,-118.1108,5,1,0,2007-08,35,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-02-03,LAL @ WAS,WAS,12417,1,0.0,1,0.3896457765667575,0.634765625,0.4549499443826474,0.46567164179104475,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.0,0.45374220374220375
